#  ID	"RA	"	DEC	MAG_F160W	MAGERR_F160W	FWHM	STELLARITY	ELLIPTICITY	THETA	Z_BPZ	ZMIN_BPZ	ZMAX_BPZ	ODDS_BPZ	CHISQ2_BPZ	STAR	WEIGHT	NRS_F110W	NRS_F140X	NRS_CLEAR	REFERENCE
1033	53.15834988	-27.81485612	25.933	0.078	20.03	0.03	0.632	-30.6	0.966	0.87	1.06	0.993	0.363	0	2	25.889	-99	25.933	TRUE
2742	53.14224351	-27.80234724	26.445	0.143	21.26	0	0.463	18.2	0.966	0.86	1.07	0.985	0.386	0	2	26.462	-99	26.445	TRUE
5236	53.20027624	-27.79024698	28.85	0.289	10.59	0	0.147	-51.6	0.966	0.61	1.37	0.589	0.21	0	2	29.148	-99	28.85	TRUE
7072	53.19258831	-27.78380121	24.579	0.035	37.74	0.03	0.393	19.4	0.965	0.87	1.05	0.994	0.374	0	2	24.562	-99	24.579	TRUE
8575	53.15136875	-27.76669065	22.107	0.001	9.91	0.03	0.142	-40.5	0.965	0.87	1.05	0.996	0.131	0	2	22.777	22.198	22.107	TRUE
5411	53.13385167	-27.79109476	24.699	0.037	38.74	0.03	0.574	79.3	0.964	0.87	1.05	0.996	0.42	0	2	24.897	-99	24.699	TRUE
5434	53.18481715	-27.78993131	22.598	0.006	8.04	0.03	0.202	84.4	0.964	0.87	1.05	0.997	0.186	0	2	23.029	-99	22.598	TRUE
7345	53.18430648	-27.7819807	25.572	0.014	20.63	0	0.125	9.4	0.964	0.85	1.06	0.98	0.104	0	2	25.751	25.609	25.572	TRUE
9950	53.1792703	-27.78025106	22.944	0.002	9.22	0.03	0.249	31.6	0.963	0.87	1.05	0.996	0.067	0	2	23.567	23.072	22.944	TRUE
7579	53.15152929	-27.76262986	26.821	0.085	13.32	0.03	0.313	48.6	0.961	0.83	1.07	0.964	0.468	0	2	26.796	-99	26.821	TRUE
7132	53.16613445	-27.76030879	29.193	0.648	3.92	0.87	0.396	44.5	0.96	0.47	3.07	0.187	0.668	0	2	99	-99	29.193	TRUE
5140	53.17023548	-27.78968221	99	30.729	3.31	0.82	0.289	-58.6	0.96	0.57	2.97	0.194	0.691	0	2	31.105	29.842	99	TRUE
3565	53.1329242	-27.79849183	99	29.221	4.42	0.47	0.21	76.7	0.96	0.44	3.22	0.205	0.479	0	2	99	-99	99	TRUE
158	53.16453921	-27.82621171	99	29.14	4.17	0.32	0.103	-88.9	0.96	0.56	2.61	0.346	2.056	0	2	99	-99	99	TRUE
2034	53.15934436	-27.80675812	30.403	0.7	3.13	0.27	0.136	-45.5	0.96	0.41	3.81	0.12	0.543	0	2	30.68	29.857	30.403	TRUE
644	53.17580792	-27.81891217	99	29.108	5.04	0.25	0.585	-45.4	0.96	0.4	3.79	0.099	0.211	0	2	99	-99	99	TRUE
5012	53.14468281	-27.78610591	31.051	0.562	4.39	0.06	0.202	-57.1	0.96	0.55	2.04	0.516	1.067	0	2	30.186	29.993	31.051	TRUE
998	53.16765502	-27.81515792	26.394	0.092	11.84	0.02	0.124	-70.5	0.96	0.75	1.05	0.89	1.166	0	2	26.742	-99	26.394	TRUE
463	53.17032901	-27.82115267	29.194	0.566	5.67	0.01	0.111	48.3	0.96	0.69	1.5	0.64	0.533	0	2	29.681	-99	29.194	TRUE
783	53.15973124	-27.81750171	27.655	0.24	6	0.01	0.052	47.2	0.96	0.65	1.09	0.682	0.195	0	2	28.107	-99	27.655	TRUE
1285	53.16560651	-27.81248648	99	29.265	6.3	0.01	0.332	61.5	0.96	0.55	2.36	0.424	0.681	0	2	29.72	-99	99	TRUE
2467	53.15323428	-27.8041974	99	29.298	8.17	0.01	0.161	18.2	0.96	0.44	1.1	0.541	1.294	0	2	28.451	-99	99	TRUE
548	53.16863931	-27.82008461	29.017	0.727	10.87	0	0.225	-39.9	0.96	0.53	1.84	0.64	0.872	0	2	28.973	-99	29.017	TRUE
3765	53.12655831	-27.7976285	27.768	0.342	10.26	0	0.447	-22.8	0.96	0.49	3.05	0.252	1.548	0	2	28.906	-99	27.768	TRUE
4305	53.16120898	-27.75401684	99	28.924	8.42	0	0.018	22.8	0.96	0.41	2.85	0.363	0.882	0	2	28.186	-99	99	TRUE
4832	53.15785303	-27.78822497	28.087	0.078	15.89	0	0.257	10	0.96	0.71	1.11	0.785	0.117	0	2	28.308	28.092	28.087	TRUE
5227	53.15263147	-27.79023425	27.966	0.071	14.12	0	0.224	-40	0.96	0.75	1.47	0.602	0.743	0	2	28.45	28.217	27.966	TRUE
5478	53.14224145	-27.79136038	25.963	0.014	12.92	0	0.113	-20.7	0.96	0.86	1.13	0.888	0.313	0	2	26.458	26.086	25.963	TRUE
6554	53.12942166	-27.78573227	99	28.83	6.18	0	0.15	-5.7	0.96	0.43	2.06	0.413	1.632	0	2	28.115	-99	99	TRUE
7205	53.16138891	-27.76085291	26.958	0.028	11.45	0	0.161	-20.1	0.96	0.76	1.05	0.746	1.43	0	2	26.99	26.989	26.958	TRUE
7799	53.16256828	-27.76438757	27.124	0.032	13.54	0	0.167	-1.1	0.96	0.76	1.12	0.83	0.082	0	2	27.64	27.167	27.124	TRUE
7824	53.1644287	-27.76395818	28.484	0.078	9.4	0	0.293	-67.3	0.96	0.36	1.32	0.412	1.057	0	2	28.779	28.462	28.484	TRUE
9185	53.17116151	-27.77256091	29.416	0.226	8.93	0	0.189	-15.3	0.96	0.48	3.45	0.209	1.516	0	2	29.946	30.562	29.416	TRUE
9261	53.1515023	-27.77315979	28.473	0.098	13.75	0	0.261	-22.7	0.96	0.69	1.47	0.597	0.606	0	2	28.971	28.527	28.473	TRUE
10545	53.12351778	-27.78851555	28.534	0.44	5.46	0	0.201	-19.4	0.96	0.48	3.18	0.237	1.222	0	2	99	-99	28.534	TRUE
10560	53.16199605	-27.7888611	27.614	0.076	14.19	0	0.116	9.1	0.96	0.78	1.17	0.798	0.189	0	2	28.182	27.619	27.614	TRUE
20687	53.1650935	-27.81124439	27.774	0.475	6.26	0.52	0.484	-5.9	0.957	0.71	1.2	0.776	0.808	0	2	28.41	-99	27.774	TRUE
1064	53.1587248	-27.81475701	26.774	0.114	7.53	0.03	0.216	-41.2	0.956	0.77	1.07	0.935	1.358	0	2	26.864	-99	26.774	TRUE
8223	53.15095866	-27.76635551	29.234	0.218	11.21	0	0.321	-48.3	0.953	0.62	1.31	0.68	0.358	0	2	29.292	29.218	29.234	TRUE
3302	53.13532159	-27.79952081	26.12	0.086	7.69	0.03	0.327	61.4	0.952	0.84	1.05	0.984	0.093	0	2	26.276	-99	26.12	TRUE
4724	53.19832516	-27.78781194	25.274	0.04	6.37	0.03	0.368	68.2	0.952	0.86	1.04	0.994	0.536	0	2	25.429	-99	25.274	TRUE
5670	53.20147189	-27.79212679	99	29.017	5.1	0.8	0.211	43.7	0.95	0.49	3.11	0.297	1.225	0	2	99	-99	99	TRUE
10244	53.16449164	-27.78330083	29.506	0.281	5.22	0.71	0.169	47.6	0.95	0.45	5.75	0.238	0.178	0	2	29.832	29.565	29.506	TRUE
24802	53.16245256	-27.77440419	28.539	0.082	7.59	0.69	0.029	-29.9	0.95	0.67	1.08	0.795	1.878	0	2	28.472	28.384	28.539	TRUE
438	53.16315834	-27.82148931	99	28.915	4.92	0.59	0.373	-29.4	0.95	0.4	3.9	0.081	0.218	0	2	99	-99	99	TRUE
2180	53.15888778	-27.80583736	29.433	0.284	8.08	0.58	0.312	-75.5	0.95	0.42	6.21	0.201	0.802	0	2	29.675	29.744	29.433	TRUE
533	53.16328696	-27.82031566	27.673	0.322	5.63	0.52	0.357	5	0.95	0.38	4.28	0.134	1.511	0	2	29.16	-99	27.673	TRUE
2671	53.13093258	-27.80311973	99	28.889	5.24	0.12	0.335	-63.7	0.95	0.29	3.28	0.251	0.56	0	2	29.413	-99	99	TRUE
403	53.16578298	-27.82206431	27.867	0.323	6.12	0.09	0.197	-26.1	0.95	0.79	2.02	0.405	18.783	0	2	28.376	-99	27.867	TRUE
1567	53.14258842	-27.80990327	99	29.077	8.19	0.07	0.165	-72.4	0.95	0.51	2.3	0.533	0.93	0	2	99	-99	99	TRUE
24341	53.15836316	-27.7682568	25.23	0.008	12.65	0.03	0.364	-85.9	0.95	0.75	1.02	0.753	0.791	0	2	25.476	25.281	25.23	TRUE
8312	53.16815248	-27.76671023	29.693	0.505	6.79	0.01	0.523	-4	0.95	0.37	5.32	0.156	0.953	0	2	29.079	29.816	29.693	TRUE
10214	53.1287154	-27.78301016	26.745	0.146	17.95	0.01	0.571	-44.1	0.95	0.76	1.05	0.882	1.298	0	2	26.621	-99	26.745	TRUE
770	53.15553886	-27.8176743	99	28.84	9.12	0	0.385	8.8	0.95	0.33	3.74	0.258	1.208	0	2	29.102	-99	99	TRUE
1528	53.15448505	-27.81024426	99	29.007	6.86	0	0.202	-62.7	0.95	0.23	3.01	0.318	1.032	0	2	29.243	-99	99	TRUE
3661	53.12863559	-27.79798392	27.007	0.165	8.68	0	0.296	61.4	0.95	0.39	1.1	0.493	0.245	0	2	27.686	-99	27.007	TRUE
4128	53.13341868	-27.79601499	28.584	0.611	8.56	0	0.108	-82.7	0.95	0.47	2.81	0.389	0.776	0	2	99	-99	28.584	TRUE
4313	53.16397821	-27.75343379	99	28.478	13.6	0	0.262	-31.6	0.95	0.64	1.69	0.577	1.053	0	2	27.88	-99	99	TRUE
4893	53.15224034	-27.78857195	29.124	0.167	7.73	0	0.155	-88	0.95	0.31	1.36	0.639	1.913	0	2	29.143	29.103	29.124	TRUE
6607	53.15547418	-27.78495095	30.166	0.374	6.26	0	0.225	-36.2	0.95	0.5	3.24	0.236	1.286	0	2	30.446	29.473	30.166	TRUE
6866	53.15893922	-27.7590009	27.857	0.135	22.51	0	0.3	-23.4	0.95	0.52	1.07	0.648	0.554	0	2	27.818	27.855	27.857	TRUE
8869	53.15434053	-27.77374278	28.927	0.221	11.78	0	0.283	-22.3	0.95	0.43	3.19	0.346	0.486	0	2	29.197	29.123	28.927	TRUE
9974	53.15955778	-27.78033102	29.322	0.224	9.14	0	0.595	-32.9	0.95	0.57	6.59	0.355	0.692	0	2	29.443	29.046	29.322	TRUE
10370	53.13234912	-27.78517407	99	29.117	9.94	0	0.205	-83.5	0.95	0.52	2.25	0.514	0.8	0	2	99	-99	99	TRUE
96	53.16688217	-27.82696507	25.649	0.094	35.91	0	0.368	-82.2	0.948	0.79	1.06	0.934	0.804	0	2	26.082	-99	25.649	TRUE
7457	53.15737029	-27.76225927	24.926	0.009	35.58	0	0.178	-63.3	0.948	0.85	1.04	0.989	0.533	0	2	25.117	24.971	24.926	TRUE
3467	53.12906523	-27.79840857	23.743	0.018	30.22	0.03	0.639	-10.7	0.947	0.85	1.03	0.995	0.147	0	2	24.028	-99	23.743	TRUE
4726	53.14708378	-27.78781287	28.733	0.108	9.34	0	0.132	20.3	0.947	0.77	1.09	0.904	1.423	0	2	28.576	28.573	28.733	TRUE
7294	53.15137943	-27.76139313	24.407	0.021	11.85	0.03	0.068	-55.9	0.944	0.85	1.03	0.996	0.172	0	2	24.592	-99	24.407	TRUE
2790	53.17097041	-27.80212272	26.816	0.148	14.13	0.02	0.408	55.4	0.944	0.84	1.04	0.989	0.729	0	2	26.472	-99	26.816	TRUE
1856	53.14253259	-27.80759957	26.594	0.173	26.21	0	0.301	28.4	0.944	0.78	1.05	0.959	0.194	0	2	26.471	-99	26.594	TRUE
5971	53.13585541	-27.79348997	27.491	0.209	5.3	0.02	0.184	36.5	0.942	0.79	1.06	0.936	0.175	0	2	27.405	-99	27.491	TRUE
6884	53.19355154	-27.78431748	99	29.133	7.28	0.84	0.173	-45.8	0.94	0.46	2.85	0.385	0.21	0	2	29.58	-99	99	TRUE
385	53.16294182	-27.82230231	99	28.65	5.93	0.76	0.246	11.4	0.94	0.38	4.09	0.121	0.255	0	2	99	-99	99	TRUE
9823	53.13630824	-27.77864558	99	28.736	6.6	0.69	0.208	15.8	0.94	0.38	3.87	0.139	0.406	0	2	99	-99	99	TRUE
5382	53.19620914	-27.79078652	99	29.033	7.12	0.5	0.285	12.4	0.94	0.41	3.2	0.296	0.405	0	2	99	-99	99	TRUE
8106	53.164964	-27.77817088	30.006	0.288	5.54	0.14	0.096	-86.5	0.94	0.85	1.7	0.938	3.671	0	2	29.175	28.706	30.006	TRUE
1963	53.17112976	-27.80721	99	28.973	5.37	0.03	0.152	0.2	0.94	0.45	2.94	0.317	0.694	0	2	99	-99	99	TRUE
1287	53.16804692	-27.81249283	99	30.276	8.22	0.02	0.279	-6.7	0.94	0.35	4.18	0.224	0.782	0	2	30.302	-99	99	TRUE
24589	53.15435486	-27.77014201	28.506	0.116	7.57	0.02	0.074	-65.5	0.94	0.36	1.16	0.685	1.621	0	2	28.964	28.552	28.506	TRUE
2326	53.163986	-27.80497019	28.848	0.147	8.88	0.01	0.449	-25.1	0.94	0.74	6.24	0.229	1.517	0	2	29.25	29.259	28.848	TRUE
10019	53.13081568	-27.78084757	27.996	0.37	10.3	0.01	0.48	38.3	0.94	0.46	2.96	0.393	1.506	0	2	28.864	-99	27.996	TRUE
1133	53.17066529	-27.81403067	99	29.022	7.23	0	0.138	7.1	0.94	0.38	3.31	0.323	0.502	0	2	29.011	-99	99	TRUE
1640	53.14174705	-27.80917963	27.938	0.344	11.39	0	0.415	48.4	0.94	0.45	1.19	0.428	0.652	0	2	28.813	-99	27.938	TRUE
3632	53.13481361	-27.79821172	99	28.925	7.57	0	0.088	-19.2	0.94	0.36	3.62	0.101	0.404	0	2	99	-99	99	TRUE
3754	53.16894125	-27.79749902	27.679	0.075	10.23	0	0.06	-70.9	0.94	0.6	1.1	0.731	0.362	0	2	27.84	27.602	27.679	TRUE
5414	53.17478336	-27.79098641	28.437	0.1	9.54	0	0.227	8.2	0.94	0.5	1.11	0.535	0.973	0	2	28.641	28.549	28.437	TRUE
6368	53.19221003	-27.79504669	27.91	0.292	9.21	0	0.248	33.6	0.94	0.5	3.15	0.255	1.439	0	2	28.273	-99	27.91	TRUE
7225	53.15437607	-27.76074484	28.879	0.522	9.61	0	0.265	28.5	0.94	0.59	1.1	0.785	0.829	0	2	29.633	-99	28.879	TRUE
9189	53.16747738	-27.77229375	28.778	0.127	8.86	0	0.205	-13.4	0.94	0.52	1.1	0.565	0.256	0	2	28.834	28.798	28.778	TRUE
10411	53.14501016	-27.78581485	30.783	0.603	11.27	0	0.406	-3	0.94	0.42	3.23	0.231	0.79	0	2	29.794	29.992	30.783	TRUE
3155	53.16591156	-27.79971519	24.493	0.006	8.73	0.03	0.139	-51.3	0.939	0.8	1.03	0.963	0.193	0	2	24.782	24.558	24.493	TRUE
3129	53.18705009	-27.8006548	28.79	0.524	7.62	0.01	0.271	19.5	0.939	0.49	1.59	0.541	0.728	0	2	28.468	-99	28.79	TRUE
985	53.15960521	-27.8154011	25.347	0.05	16.31	0	0.137	8.3	0.939	0.79	1.06	0.921	0.256	0	2	25.905	-99	25.347	TRUE
111	53.16324979	-27.82670336	24.822	0.03	5.29	0.03	0.27	-27.7	0.937	0.83	1.03	0.984	0.213	0	2	25.148	-99	24.822	TRUE
22914	53.20132312	-27.7911939	27.442	0.387	9.92	0.01	0.451	9.7	0.937	0.77	1.06	0.923	1.401	0	2	27.2	-99	27.442	TRUE
21135	53.14891443	-27.80459343	26.7	0.106	4.02	0.03	0.067	58.7	0.936	0.84	1.02	0.993	1.55	0	2	26.929	-99	26.7	TRUE
2662	53.17316949	-27.80275438	26.48	0.129	19.83	0	0.351	-48.5	0.936	0.84	1.03	0.993	1.623	0	2	26.483	-99	26.48	TRUE
7135	53.19330496	-27.78287905	27.489	0.232	7.09	0.02	0.267	-72.9	0.931	0.83	1.02	0.989	0.855	0	2	26.974	-99	27.489	TRUE
2110	53.15269068	-27.80631793	99	29.398	4.87	0.84	0.387	4.9	0.93	0.34	4.12	0.113	0.484	0	2	99	-99	99	TRUE
10241	53.17316718	-27.7832258	99	30.638	4.76	0.72	0.002	-19.8	0.93	0.37	3.83	0.134	0.41	0	2	30.434	29.8	99	TRUE
5754	53.17926133	-27.79246219	99	29.076	5.38	0.67	0.135	17.3	0.93	0.39	4.94	0.294	0.959	0	2	29.339	-99	99	TRUE
2333	53.16232671	-27.804956	99	30.56	6.85	0.41	0.19	-57.6	0.93	0.22	3.36	0.275	1.175	0	2	30.261	99	99	TRUE
8685	53.16477005	-27.76894812	28.905	0.142	7.48	0.09	0.013	-53.4	0.93	0.44	1.09	0.477	0.409	0	2	28.73	28.609	28.905	TRUE
20475	53.17072297	-27.81556293	27.974	0.394	7.8	0.07	0.423	-74.9	0.93	0.54	1.04	0.621	1.306	0	2	27.629	-99	27.974	TRUE
4369	53.15772218	-27.75621061	24.663	0.03	9.39	0.03	0.213	88.7	0.93	0.84	1.01	0.995	0.126	0	2	24.762	-99	24.663	TRUE
2414	53.13564292	-27.80439106	26.949	0.158	7.87	0.01	0.125	35.6	0.93	0.7	1.04	0.816	1.505	0	2	27.684	-99	26.949	TRUE
2663	53.16923602	-27.80300213	27.361	0.185	7.49	0.01	0.306	-55.8	0.93	0.7	1.05	0.827	0.998	0	2	27.708	-99	27.361	TRUE
5874	53.11840071	-27.79304125	99	28.825	8.96	0.01	0.215	-1.7	0.93	0.38	3.61	0.343	0.813	0	2	28.843	-99	99	TRUE
7043	53.18886746	-27.78368465	26.858	0.127	8.74	0.01	0.3	-26.1	0.93	0.68	1.06	0.787	0.474	0	2	27.07	-99	26.858	TRUE
8026	53.17642825	-27.76501988	27.863	0.565	10.88	0.01	0.264	59.5	0.93	0.4	3.88	0.276	0.193	0	2	28.126	-99	27.863	TRUE
1445	53.16380625	-27.81093578	99	29.272	9.86	0	0.118	73.5	0.93	0.27	2.69	0.383	1.254	0	2	99	-99	99	TRUE
2147	53.17908645	-27.80608534	28.118	0.317	8.51	0	0.167	-90	0.93	0.37	4.51	0.316	1.576	0	2	99	-99	28.118	TRUE
2582	53.16409937	-27.80353224	28.086	0.244	11.05	0	0.435	40.9	0.93	0.32	5.18	0.144	1.011	0	2	29.033	28.37	28.086	TRUE
3900	53.15843398	-27.79688124	30.096	0.238	10.81	0	0.2	28.2	0.93	0.4	3.51	0.228	0.613	0	2	30.564	29.973	30.096	TRUE
4399	53.16621332	-27.75676538	99	29.233	8.13	0	0.384	53.2	0.93	0.44	3.16	0.451	0.733	0	2	29.186	-99	99	TRUE
5917	53.14626331	-27.79321292	29.395	0.332	5.43	0	0.185	26.2	0.93	0.32	5.01	0.268	0.441	0	2	29.411	29.611	29.395	TRUE
10448	53.17037472	-27.78643752	27.986	0.084	19.68	0	0.107	86.1	0.93	0.58	1.09	0.729	1.158	0	2	28.044	27.823	27.986	TRUE
2289	53.13629133	-27.80413149	24.255	0.028	27.25	0.03	0.596	54.2	0.929	0.84	1.01	0.995	0.05	0	2	24.5	-99	24.255	TRUE
8939	53.18448812	-27.77225282	24.675	0.032	16.49	0.03	0.467	11.3	0.928	0.81	1.02	0.977	0.11	0	2	24.815	-99	24.675	TRUE
8400	53.16744679	-27.76719833	28.291	0.096	12.79	0	0.267	17.4	0.927	0.62	1.21	0.644	0.327	0	2	28.533	28.413	28.291	TRUE
6081	53.14626249	-27.79390372	27.607	0.059	19.68	0	0.467	-37.2	0.926	0.82	1.02	0.981	1.152	0	2	27.601	27.546	27.607	TRUE
4332	53.15786506	-27.75521181	23.013	0.007	8.96	0.03	0.296	44	0.924	0.83	1	0.996	0.168	0	2	23.238	-99	23.013	TRUE
5068	53.18432647	-27.78937638	26.713	0.11	5.34	0.03	0.133	75.8	0.924	0.77	1.04	0.933	0.575	0	2	27.042	-99	26.713	TRUE
6086	53.20311905	-27.7934016	28.184	0.531	6.13	0.91	0.125	-2.3	0.92	0.32	4.25	0.161	0.718	0	2	29.111	-99	28.184	TRUE
20441	53.17198926	-27.81624352	28.136	0.663	3.75	0.89	0.286	14.8	0.92	0.48	1.17	0.557	0.388	0	2	28.537	-99	28.136	TRUE
205	53.16953952	-27.82514062	28.323	0.551	4.29	0.32	0.293	-61.8	0.92	0.4	4.78	0.408	1.255	0	2	29.667	-99	28.323	TRUE
5590	53.12534447	-27.79180106	99	28.888	6.14	0.27	0.216	34.2	0.92	0.4	5.07	0.291	1.221	0	2	99	-99	99	TRUE
683	53.1534203	-27.81848334	99	29.241	5.39	0.16	0.049	85.2	0.92	0.49	1.03	0.583	1.398	0	2	29.541	-99	99	TRUE
1175	53.15221841	-27.81364903	28.75	0.71	6.74	0.02	0.351	-20.4	0.92	0.33	4.2	0.152	0.259	0	2	29.24	-99	28.75	TRUE
8885	53.18039307	-27.77017383	99	28.01	4.66	0.02	0.382	-52.3	0.92	0.37	4.54	0.178	0.834	0	2	99	-99	99	TRUE
2748	53.17091324	-27.80266931	27.792	0.38	8.27	0.01	0.154	8.4	0.92	0.33	4.14	0.124	0.81	0	2	29.14	-99	27.792	TRUE
5848	53.169726	-27.79295617	29.279	0.22	6.58	0.01	0.341	67.2	0.92	0.46	6.25	0.273	0.786	0	2	29.452	29.301	29.279	TRUE
9533	53.16804296	-27.77587427	27.517	0.044	7.94	0.01	0.119	-66.4	0.92	0.67	1.05	0.727	0.762	0	2	27.905	27.652	27.517	TRUE
721	53.15150705	-27.8182395	99	28.769	7.87	0	0.166	-47.1	0.92	0.37	4.59	0.324	0.656	0	2	29.163	-99	99	TRUE
885	53.17618685	-27.81651501	99	28.879	11.2	0	0.455	65.6	0.92	0.42	2.8	0.434	0.544	0	2	28.443	-99	99	TRUE
1771	53.16686767	-27.80841307	28.007	0.298	7.31	0	0.145	85	0.92	0.65	1.07	0.767	1.086	0	2	28.551	-99	28.007	TRUE
3193	53.16800754	-27.80013743	30.719	0.537	9.87	0	0.216	74.5	0.92	0.28	3.72	0.24	0.316	0	2	30.201	30.131	30.719	TRUE
3841	53.15480999	-27.79707142	28.06	0.101	15.69	0	0.393	-60.4	0.92	0.18	1.18	0.528	0.79	0	2	28.138	28.066	28.06	TRUE
6257	53.1352879	-27.79468632	26.428	0.163	32.05	0	0.282	84.1	0.92	0.58	1.02	0.726	1.828	0	2	26.665	-99	26.428	TRUE
10640	53.12873524	-27.79218823	28.748	0.69	10.53	0	0.286	62.8	0.92	0.32	4.26	0.29	0.753	0	2	99	-99	28.748	TRUE
23546	53.16034835	-27.78400641	20.088	0	15.96	0.03	0.511	-22.6	0.919	0.83	1	0.995	6.57	0	2	20.785	20.261	20.088	TRUE
1279	53.17524013	-27.81253042	99	29.283	6.14	0.01	0.108	-33.5	0.917	0.53	1.5	0.634	1.108	0	2	29.393	-99	99	TRUE
768	53.16818285	-27.81696488	23.856	0.014	7.1	0.03	0.312	79.8	0.916	0.83	1	0.996	0.193	0	2	24.312	-99	23.856	TRUE
2619	53.16831878	-27.80323466	28.055	0.134	5.18	0.02	0.192	83.8	0.913	0.8	1.03	0.964	0.764	0	2	27.724	27.707	28.055	TRUE
2051	53.17258074	-27.80660417	28.599	0.536	6.19	0.84	0.113	45.6	0.91	0.31	4.46	0.122	1.035	0	2	29.05	-99	28.599	TRUE
1863	53.14741311	-27.8078811	99	28.743	6.97	0.55	0.156	46.4	0.91	0.32	4.08	0.144	0.925	0	2	99	-99	99	TRUE
3731	53.12871513	-27.79780433	28.77	0.564	7.66	0.48	0.385	2.6	0.91	0.69	5.57	0.334	0.361	0	2	29.483	-99	28.77	TRUE
2768	53.18346005	-27.80260011	99	28.985	5.74	0.34	0.131	44.4	0.91	0.37	4.78	0.213	1.077	0	2	99	-99	99	TRUE
8311	53.17771815	-27.76658997	99	29.119	6.95	0.12	0.082	46.1	0.91	0.32	4.6	0.261	1.38	0	2	28.823	-99	99	TRUE
20108	53.16244596	-27.82444278	27.266	0.186	5.1	0.1	0.265	-32.6	0.91	0.62	1.01	0.81	2.196	0	2	28.169	-99	27.266	TRUE
1600	53.15911559	-27.80956458	99	29.08	6.15	0.08	0.176	16.4	0.91	0.51	5.13	0.285	1.871	0	2	28.739	-99	99	TRUE
5849	53.20242485	-27.79288319	99	28.192	7.46	0.06	0.09	-33.8	0.91	0.35	4.69	0.219	1.276	0	2	99	-99	99	TRUE
1549	53.15416767	-27.81005295	28.491	0.684	7.23	0.05	0.334	55.6	0.91	0.31	4.6	0.191	0.763	0	2	99	-99	28.491	TRUE
3940	53.18830582	-27.79678573	27.408	0.356	6.95	0.03	0.298	-0.9	0.91	0.34	4.95	0.288	0.628	0	2	28.343	-99	27.408	TRUE
1821	53.14699742	-27.80816216	99	28.827	5.7	0.02	0.421	15.9	0.91	0.31	5.05	0.212	0.64	0	2	28.883	-99	99	TRUE
5447	53.15893073	-27.79121153	27.13	0.036	5.99	0.02	0.029	-64	0.91	0.6	1.02	0.657	0.358	0	2	27.336	27.165	27.13	TRUE
23115	53.16158724	-27.79289625	28.475	0.103	8.46	0.02	0.212	-71.5	0.91	0.66	5.51	0.592	0.44	0	2	29.028	28.618	28.475	TRUE
7745	53.15742615	-27.76339861	29.859	0.41	7.04	0.01	0.502	10.3	0.91	0.39	4.55	0.228	0.311	0	2	30.313	30.141	29.859	TRUE
1101	53.17044858	-27.8143785	99	29.713	8.47	0	0.322	-67.2	0.91	0.39	3.37	0.147	0.702	0	2	99	-99	99	TRUE
1769	53.17386804	-27.80844867	27.958	0.327	8.3	0	0.183	4.4	0.91	0.6	1.03	0.746	0.931	0	2	28.505	-99	27.958	TRUE
3346	53.1845233	-27.79945019	27.916	0.683	14.55	0	0.513	-78.2	0.91	0.43	1.16	0.609	1.319	0	2	27.124	-99	27.916	TRUE
5991	53.12623436	-27.79364896	99	29.13	10.51	0	0.165	-75.5	0.91	0.26	3.37	0.267	1.001	0	2	99	-99	99	TRUE
8156	53.15478077	-27.76597154	29.081	0.16	10.97	0	0.268	27.5	0.91	0.55	5.92	0.354	0.604	0	2	29.787	29.805	29.081	TRUE
8254	53.15168938	-27.76734189	30.045	0.474	14.21	0	0.335	-16.5	0.91	0.45	5.14	0.253	1.651	0	2	29.086	29.232	30.045	TRUE
8295	53.16520544	-27.76703111	27.998	0.088	9.15	0	0.202	1.3	0.91	0.63	1.04	0.781	0.433	0	2	28.194	27.969	27.998	TRUE
8755	53.18116749	-27.76928184	99	29.236	16.37	0	0.276	64.1	0.91	0.36	4.83	0.249	1.209	0	2	99	-99	99	TRUE
10153	53.15145048	-27.78236829	29.935	0.351	10.41	0	0.236	-22.5	0.91	0.32	3.9	0.175	0.167	0	2	29.843	29.715	29.935	TRUE
10191	53.13994247	-27.78285781	29.233	0.176	8.6	0	0.16	-58.3	0.91	0.25	4.85	0.281	1.101	0	2	29.518	29.761	29.233	TRUE
24507	53.15386936	-27.76894315	27.343	0.078	18.35	0	0.262	-82.6	0.91	0.65	1.56	0.375	1.401	0	2	27.57	27.402	27.343	TRUE
6524	53.15673109	-27.7859699	26.859	0.03	30.36	0	0.215	19.4	0.901	0.77	1.01	0.961	1.325	0	2	27.239	26.864	26.859	TRUE
21791	53.1419359	-27.79770683	99	28.297	4.43	0.9	0.198	88.8	0.9	0.51	1.12	0.648	0.88	0	2	27.689	-99	99	TRUE
9129	53.18470293	-27.77177345	99	28.782	6.84	0.45	0.298	-77.1	0.9	0.33	4.45	0.206	0.948	0	2	99	-99	99	TRUE
5574	53.19271339	-27.79170179	99	29.257	6.54	0.32	0.346	-63.8	0.9	0.38	4.34	0.343	0.88	0	2	99	-99	99	TRUE
6199	53.13593462	-27.79433551	99	28.797	5.58	0.32	0.392	-69.2	0.9	0.37	3.71	0.092	0.239	0	2	99	-99	99	TRUE
4373	53.16241036	-27.75614869	99	29.473	6.85	0.3	0.248	68	0.9	0.33	4.13	0.125	0.692	0	2	99	-99	99	TRUE
6623	53.17506668	-27.7853884	29.372	0.261	7.35	0.26	0.288	-67.2	0.9	0.66	6.51	0.172	0.792	0	2	29.357	29.344	29.372	TRUE
